"~id","~labels","genero_nombre","nombre","isla_id","descripcion","createdAt","anchor_juego_id","precio","plataformas","estudio_id","juego_id","rating","titulo","isla_anchor","fecha_str","fecha","tiempo_medio_min_por_sesion","act_id","servidor_id","moneda_cantidad","sesion_ix","version_id","nivel_cuenta"
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1870","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",18,"Isla2#U054#2025-09-07","S3",1211,"473","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1871","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",20,"Isla2#U055#2025-09-07","S1",1571,"474","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1872","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",30,"Isla2#U056#2025-09-07","S2",1293,"475","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1873","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",21,"Isla2#U057#2025-09-07","S2",1574,"476","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1874","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",29.5,"Isla2#U058#2025-09-07","S3",1670,"477","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1875","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",35,"Isla2#U059#2025-09-07","S2",1946,"478","V103",14
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1876","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-07","2025-09-07",7,"Isla2#U060#2025-09-07","S1",2367,"479","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1877","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",37,"Isla2#U001#2025-09-08","S2",1771,"480","V103",20
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1878","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",23.67,"Isla2#U002#2025-09-08","S3",1511,"481","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1879","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",31,"Isla2#U003#2025-09-08","S3",943,"482","V103",30
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1880","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",12,"Isla2#U004#2025-09-08","S3",2088,"483","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1881","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",23,"Isla2#U005#2025-09-08","S3",2461,"484","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1882","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",12,"Isla2#U006#2025-09-08","S3",2260,"485","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1883","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",28,"Isla2#U007#2025-09-08","S2",1680,"486","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1884","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",10,"Isla2#U008#2025-09-08","S2",1994,"487","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1885","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",30,"Isla2#U009#2025-09-08","S2",2344,"488","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1886","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",15.67,"Isla2#U010#2025-09-08","S1",1176,"489","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1887","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",19.5,"Isla2#U011#2025-09-08","S1",1615,"490","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1888","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",42,"Isla2#U012#2025-09-08","S3",1842,"491","V103",13
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1889","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",38,"Isla2#U013#2025-09-08","S2",2330,"492","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1890","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",19,"Isla2#U014#2025-09-08","S3",1628,"493","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1891","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",37,"Isla2#U015#2025-09-08","S3",1699,"494","V103",30
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1892","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",13,"Isla2#U016#2025-09-08","S3",1195,"495","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1893","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",14,"Isla2#U017#2025-09-08","S1",2773,"496","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1894","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",15,"Isla2#U018#2025-09-08","S2",1851,"497","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1895","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",36,"Isla2#U019#2025-09-08","S3",1992,"498","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1896","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",8,"Isla2#U020#2025-09-08","S1",2507,"499","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1897","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",27,"Isla2#U021#2025-09-08","S3",2000,"500","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1898","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",16,"Isla2#U022#2025-09-08","S3",1724,"501","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1899","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",40,"Isla2#U023#2025-09-08","S2",783,"502","V103",12
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1900","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",27,"Isla2#U024#2025-09-08","S1",1274,"503","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1901","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",5,"Isla2#U025#2025-09-08","S3",1545,"504","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1902","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",39,"Isla2#U026#2025-09-08","S2",1245,"505","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1903","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",24,"Isla2#U027#2025-09-08","S1",1259,"506","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1904","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",13,"Isla2#U028#2025-09-08","S2",2096,"507","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1905","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",25,"Isla2#U029#2025-09-08","S3",2103,"508","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1906","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",7,"Isla2#U030#2025-09-08","S1",789,"509","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1907","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",20,"Isla2#U031#2025-09-08","S1",1499,"510","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1908","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",42,"Isla2#U032#2025-09-08","S2",2190,"511","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1909","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",27,"Isla2#U033#2025-09-08","S2",1555,"512","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1910","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",19,"Isla2#U034#2025-09-08","S2",2033,"513","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1911","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",34,"Isla2#U035#2025-09-08","S1",1857,"514","V103",38
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1912","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",14,"Isla2#U036#2025-09-08","S3",1821,"515","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1913","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",14,"Isla2#U037#2025-09-08","S1",2526,"516","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1914","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",38,"Isla2#U038#2025-09-08","S1",1697,"517","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1915","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",26.5,"Isla2#U039#2025-09-08","S3",1753,"518","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1916","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",23,"Isla2#U040#2025-09-08","S1",1519,"519","V103",39
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1917","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",10,"Isla2#U041#2025-09-08","S1",691,"520","V103",14
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1918","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",32.5,"Isla2#U042#2025-09-08","S1",1641,"521","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1919","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",25,"Isla2#U043#2025-09-08","S2",2471,"522","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1920","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",45,"Isla2#U044#2025-09-08","S3",2640,"523","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1921","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",25,"Isla2#U045#2025-09-08","S1",1132,"524","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1922","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",31,"Isla2#U046#2025-09-08","S1",2290,"525","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1923","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",38,"Isla2#U047#2025-09-08","S3",2836,"526","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1924","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",14,"Isla2#U048#2025-09-08","S2",1218,"527","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1925","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",33,"Isla2#U049#2025-09-08","S1",1194,"528","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1926","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",24,"Isla2#U050#2025-09-08","S2",2489,"529","V103",14
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1927","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",5,"Isla2#U051#2025-09-08","S3",2129,"530","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1928","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",28,"Isla2#U052#2025-09-08","S3",1106,"531","V103",14
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1929","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",31,"Isla2#U053#2025-09-08","S1",2347,"532","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1930","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",38,"Isla2#U054#2025-09-08","S3",1229,"533","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1931","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",25.2,"Isla2#U055#2025-09-08","S1",1474,"534","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1932","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",31,"Isla2#U056#2025-09-08","S2",1188,"535","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1933","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",13,"Isla2#U057#2025-09-08","S2",1670,"536","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1934","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",5,"Isla2#U058#2025-09-08","S3",1690,"537","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1935","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",9,"Isla2#U059#2025-09-08","S2",1985,"538","V103",14
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1936","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-08","2025-09-08",38,"Isla2#U060#2025-09-08","S1",2595,"539","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1937","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",11,"Isla2#U001#2025-09-09","S2",1737,"540","V103",20
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1938","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",24,"Isla2#U002#2025-09-09","S3",1503,"541","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1939","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",18.67,"Isla2#U003#2025-09-09","S3",933,"542","V103",30
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1940","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",21.67,"Isla2#U004#2025-09-09","S3",2187,"543","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1941","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",11,"Isla2#U005#2025-09-09","S3",2423,"544","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1942","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",40,"Isla2#U006#2025-09-09","S3",2151,"545","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1943","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",10,"Isla2#U007#2025-09-09","S2",1679,"546","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1944","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",10.67,"Isla2#U008#2025-09-09","S2",2006,"547","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1945","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",18,"Isla2#U009#2025-09-09","S2",2373,"548","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1946","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",39,"Isla2#U010#2025-09-09","S1",1212,"549","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1947","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",15,"Isla2#U011#2025-09-09","S1",1645,"550","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1948","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",28,"Isla2#U012#2025-09-09","S3",1985,"551","V103",13
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1949","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",22,"Isla2#U013#2025-09-09","S2",2325,"552","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1950","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",40,"Isla2#U014#2025-09-09","S3",1746,"553","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1951","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",26,"Isla2#U015#2025-09-09","S3",1931,"554","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1952","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",6,"Isla2#U016#2025-09-09","S3",1273,"555","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1953","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",10,"Isla2#U017#2025-09-09","S1",2992,"556","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1954","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",16,"Isla2#U018#2025-09-09","S2",2075,"557","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1955","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",19.6,"Isla2#U019#2025-09-09","S3",1882,"558","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1956","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",31.5,"Isla2#U020#2025-09-09","S1",2396,"559","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1957","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",17,"Isla2#U021#2025-09-09","S3",1887,"560","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1958","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",14,"Isla2#U022#2025-09-09","S3",1821,"561","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1959","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",25,"Isla2#U023#2025-09-09","S2",829,"562","V103",12
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1960","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",26,"Isla2#U024#2025-09-09","S1",1228,"563","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1961","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",31,"Isla2#U025#2025-09-09","S3",1447,"564","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1962","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",39,"Isla2#U026#2025-09-09","S2",1415,"565","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1963","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",15,"Isla2#U027#2025-09-09","S1",1343,"566","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1964","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",12,"Isla2#U028#2025-09-09","S2",2174,"567","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1965","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",6,"Isla2#U029#2025-09-09","S3",2095,"568","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1966","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",20,"Isla2#U030#2025-09-09","S1",862,"569","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1967","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",34,"Isla2#U031#2025-09-09","S1",1710,"570","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1968","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",19,"Isla2#U032#2025-09-09","S2",2349,"571","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1969","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",30,"Isla2#U033#2025-09-09","S2",1793,"572","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1970","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",38,"Isla2#U034#2025-09-09","S2",2220,"573","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1971","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",6,"Isla2#U035#2025-09-09","S1",1935,"574","V103",39
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1972","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",22,"Isla2#U036#2025-09-09","S3",1752,"575","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1973","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",27.8,"Isla2#U037#2025-09-09","S1",2419,"576","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1974","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",20,"Isla2#U038#2025-09-09","S1",1742,"577","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1975","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",20,"Isla2#U039#2025-09-09","S3",1680,"578","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1976","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",36,"Isla2#U040#2025-09-09","S1",1688,"579","V103",39
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1977","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",20,"Isla2#U041#2025-09-09","S1",661,"580","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1978","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",31,"Isla2#U042#2025-09-09","S1",1862,"581","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1979","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",34,"Isla2#U043#2025-09-09","S2",2561,"582","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1980","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",29,"Isla2#U044#2025-09-09","S3",2618,"583","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1981","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",39,"Isla2#U045#2025-09-09","S1",1264,"584","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1982","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",34,"Isla2#U046#2025-09-09","S1",2494,"585","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1983","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",5,"Isla2#U047#2025-09-09","S3",2792,"586","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1984","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",22,"Isla2#U048#2025-09-09","S2",1248,"587","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:1985","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-09","2025-09-09",7,"Isla2#U049#2025-09-09","S1",1309,"588","V103",24
